"Permit_ID","Yelp_ID"
172415,"the-house-of-falafel-washington-2"
172420,NULL
172422,NULL
172423,NULL
172424,NULL
172429,NULL
172430,"grand-deli-and-cafe-washington"
172431,"grand-deli-and-cafe-washington"
172434,NULL
172436,"roses-luxury-washington"
172442,NULL
172447,NULL
172449,NULL
172453,NULL
172454,NULL
172455,NULL
172467,"brooklands-finest-washington-2"
172472,NULL
172473,"nandos-peri-peri-washington-11"
172474,NULL
172476,NULL
172477,NULL
172481,"g-street-food-washington-4"
172485,NULL
172486,"bergamis-washington"
172487,"menu-market-bistrobar-kitchen-washington-2"
172494,"z-burger-washington"
172495,NULL
172501,"tico-washington"
172502,NULL
172505,NULL
172507,"hip-hop-fish-and-chicken-washington"
172510,"bourbon-washington-2"
172512,"osman-and-joes-steak-n-egg-kitchen-washington"
172518,"love-n-faith-community-cafe-washington-2"
172520,"custom-fuel-pizza-washington-4"
172522,"po-boy-jim-washington"
172542,NULL
172543,"tbsp-the-best-sandwich-place-washington"
172545,"smith-public-trust-washington"
172553,NULL
172554,NULL
172558,"georgetown-dinette-washington"
172566,NULL
172567,"shake-shack-washington-6"
172571,"and-pizza-washington-11"
172573,NULL
172574,"sweetgreen-washington-15"
172577,"steel-plate-washington-2"
172582,"rural-society-washington"
172584,"creme-caf?and-lounge-washington-2"
172602,"aroma-indian-cuisine-washington-3"
172603,"aroma-indian-cuisine-washington-3"
172604,"aroma-indian-cuisine-washington-3"
172605,"aroma-indian-cuisine-washington-3"
172606,NULL
172608,"noelia-washington-2"
172618,"fat-petes-barbeque-washington"
172623,NULL
172625,NULL
172628,NULL
172634,"pizza-autentica-washington-2"
172637,"boss-shepherds-washington"
172646,"primi-piatti-washington-2"
172649,NULL
172650,"michos-lebanese-grill-washington"
172654,"west-wing-cafe-washington-4"
172655,"a-deli-washington"
172660,"india-gate-washington-2"
172661,NULL
172664,"lunchbox-washington"
172665,NULL
172668,"al-crostino-washington"
172672,"grk-fresh-greek-washington-2"
172677,"cafe-paradiso-washington"
172680,"devon-and-blakely-washington-4"
172681,"masala-art-washington-4"
172682,NULL
172685,NULL
172694,NULL
172701,NULL
172703,NULL
172716,"penn-social-washington"
172720,"pizza-no-17-washington"
172723,"subway-washington-54"
172725,"hooters-washington"
172733,NULL
172734,NULL
172738,"thaiphoon-washington"
172742,NULL
172744,"charm-thai-restaurant-washington-2"
172745,"brookland-pint-washington-10"
172747,"takorean-korean-bbq-tacos-washington-4"
172748,NULL
172756,"dc-harvest-washington-3"
172757,NULL
172767,NULL
172768,NULL
172775,NULL
172777,"eat-and-joy-washington"
172780,"dbgb-kitchen-and-bar-washington"
172787,NULL
172788,"top-spanish-cafe-and-catering-washington"
172791,"del-friscos-double-eagle-washington-2"
172793,NULL
172800,"parlay-gastropub-washington"
172801,NULL
172804,"alphonse-italian-market-and-osteria-washington"
172806,"banana-leaf-washington-9"
172808,NULL
172809,"paul-bakery-and-caf?washington-2"
172810,NULL
172814,NULL
172815,NULL
172818,"and-pizza-washington-15"
172820,"taqueria-habanero-washington"
172821,"charbar-washington"
172824,"panera-bread-washington-3"
172826,"bistroquet-washington-2"
172828,NULL
172829,"plum-blossom-washington"
172830,"driftwood-kitchen-washington"
172833,"bread-and-salt-washington"
172835,NULL
172836,NULL
172837,NULL
172871,NULL
172874,"the-manor-washington"
172875,"atrium-cafe-washington-3"
172878,"native-foods-cafe-washington-3"
172885,"atrium-cafe-washington"
172886,NULL
172889,"willies-brew-and-que-washington"
172891,NULL
172892,NULL
172893,NULL
172894,NULL
172897,"chez-billy-sud-washington"
172898,"nagomi-izakaya-washington-2"
172901,NULL
172903,"slipstream-washington"
172906,"cava-mezze-grill-washington-4"
172910,"costa-brava-washington"
172911,"potbelly-sandwich-shop-washington-32"
172913,"roti-mediterranean-grill-washington-5"
172914,"diego-washington"
172918,NULL
172920,NULL
172921,"plan-b-burger-bar-washington"
172922,"urbana-washington"
172923,"washington-firehouse-washington"
172924,"thip-khao-washington"
172926,"dc-3-washington-2"
172933,"radici-washington"
172935,"native-foods-cafe-washington-5"
172938,"el-camino-washington-2"
172943,"black-and-orange-washington-2"
172951,NULL
172952,"second-state-restaurant-washington"
172959,NULL
172960,NULL
172961,"bulldog-tavern-washington"
172988,NULL
173002,NULL
173008,NULL
173014,"blue-duck-tavern-washington"
173016,NULL
173019,NULL
173021,"shophouse-southeast-asian-kitchen-washington-5"
173027,"salad-creations-washington"
173028,"subway-washington-123"
173031,"indigo-washington-3"
173035,NULL
173036,NULL
173037,NULL
173038,NULL
173042,"copycat-co-washington-2"
173046,NULL
173053,NULL
173055,NULL
173060,NULL
173068,"duplex-diner-washington"
173071,NULL
173072,"100-montaditos-washington-2"
173074,"mr-smiths-of-georgetown-washington"
173077,NULL
173079,NULL
173080,NULL
173082,NULL
173083,NULL
173084,NULL
173085,NULL
173088,NULL
173097,NULL
173103,NULL
173109,"beau-thai-washington-4"
173110,NULL
173111,NULL
173116,NULL
173117,NULL
173122,NULL
173130,NULL
173135,NULL
173140,"hunan-dynasty-washington"
173142,"basil-thai-restaurant-washington"
173145,NULL
173146,"china-express-washington"
173147,"the-heights-washington-2"
173150,NULL
173152,NULL
173153,"addis-ethiopian-restaurant-washington"
173160,NULL
173167,NULL
173169,"central-michel-richard-washington"
173170,"chix-washington"
173172,NULL
173174,"jacks-fresh-washington-5"
173175,"la-villa-pizzeria-washington"
173178,"chicken-rico-baltimore"
173181,NULL
173182,"the-eye-street-grill-washington"
173184,NULL
173186,"silver-crust-washington"
173188,NULL
173189,NULL
173193,"toscana-cafe-washington-7"
173194,NULL
173195,NULL
173197,"toscana-cafe-washington-7"
173199,"busboys-and-poets-washington-7"
173201,NULL
173202,NULL
173204,NULL
173205,NULL
173207,"black-iron-pizza-washington"
173208,NULL
173213,NULL
173215,NULL
173216,NULL
173218,"beefsteak-washington-3"
173219,NULL
173234,"tryst-at-the-phillips-washington"
187241,"the-brown-bag-washington-2"
187244,"red-robin-burger-works-washington"
187245,NULL
187250,NULL
187257,"purple-patch-washington"
187263,NULL
187272,"capital-cafe-washington"
187273,"bonchon-navy-yard-washington"
187278,NULL
187281,"la-granja-de-oro-washington-2"
187282,NULL
187293,"maketto-at-union-market-washington"
187300,"smokeys-washington-2"
187302,NULL
187304,NULL
187306,"potbelly-sandwich-shop-washington-17"
187309,NULL
187311,NULL
